gsurl,class
gs://tamucc_coastline/esi_images/IMG_8415_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0431_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3730_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_9353_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_5272_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5759_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_1051_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_0103_SecMO_Sum12_Pt3.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8084_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0591_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8309_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2505_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_0471_SecHKL_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_4822_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_8168_SecAB_Spr12.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0225_SecMO_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2842_SecDE_Spr12.jpg,6B
gs://tamucc_coastline/esi_images/IMG_8263_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_0032_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4132_SABay_2013.JPG,6B
gs://tamucc_coastline/esi_images/IMG_6889_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0628_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6074_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3004_SecABD_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_8085_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_0236_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9072_SecAB_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_1971_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_4021_SABay_2013.JPG,3B
gs://tamucc_coastline/esi_images/IMG_4524_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8048_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1494_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0265_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4610_SecFG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_9203_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7145_SecMO_Sum12_Pt3.jpg,9
gs://tamucc_coastline/esi_images/IMG_6383_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7927_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3996_SABay_2013.JPG,3B
gs://tamucc_coastline/esi_images/IMG_0239_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1108_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_1836_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5493_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4989_SecEGH_Sum12_Pt2.jpg,1
gs://tamucc_coastline/esi_images/IMG_4732_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7512_SecAB_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5987_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5742_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6068_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7176_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3955_SecDE_Spr12.jpg,8D
gs://tamucc_coastline/esi_images/IMG_5466_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5546_SecFG_Spr12.jpg,10B
gs://tamucc_coastline/esi_images/IMG_4079_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_5487_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9677_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7260_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5561_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6246_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6057_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7203_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1913_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4189_SecEGH_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_9030_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_7969_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3524_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_8516_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4171_SecEGH_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8259_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8585_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0428_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_7600_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4554_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8405_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6966_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_9014_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9313_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3743_SecDE_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_3298_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4967_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_4872_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7156_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_5293_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_2758_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3700_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3491_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_4780_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3362_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_7726_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6996_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8299_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7961_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3760_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_1391_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_7722_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4445_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_1204_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9018_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6202_SecJMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_4160_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_4600_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_9654_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3250_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_8122_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8400_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0828_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4589_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5994_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8512_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_0817_SecOP_Sum12_Pt3.jpg,1
gs://tamucc_coastline/esi_images/IMG_1533_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7783_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2333_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4908_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4659_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6360_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4995_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_4064_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2790_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_6365_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3581_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_5051_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3803_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_7992_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5810_SecOPQ_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_0502_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2392_SecOP_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_2383_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3513_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_3664_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6354_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_2993_SecABD_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_6181_SecFG2_Spr12.jpg,1
gs://tamucc_coastline/esi_images/IMG_7139_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4284_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7640_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3143_SecDE_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7653_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_7048_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1316_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5750_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5320_SecI_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5256_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0659_SecEFG_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1571_SecBC_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_6022_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9440_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3721_SecEGH_Sum12_Pt2.jpg,1
gs://tamucc_coastline/esi_images/IMG_8440_SecAB_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_2783_SecDE_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_0196_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_5105_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7652_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8377_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4968_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7588_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3083_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1668_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3705_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5695_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7380_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3915_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8286_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3875_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_6519_SecI_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1070_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1857_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3527_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4666_SecEGH_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_0710_SecEFG_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_7135_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_6199_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0834_SecEFG_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_3795_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5553_SecFG_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2864_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5116_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4071_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7108_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9201_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_6473_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1612_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_9954_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2410_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2689_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4262_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_7113_SecQN_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_6992_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5356_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1094_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6168_SecFG2_Spr12.jpg,8A
gs://tamucc_coastline/esi_images/IMG_2274_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_5004_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_8951_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_1965_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_3566_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_3692_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5533_SecFG_Spr12.jpg,10B
gs://tamucc_coastline/esi_images/IMG_8787_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7973_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3286_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3132_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4553_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_4810_SABay_2013.JPG,10B
gs://tamucc_coastline/esi_images/IMG_6523_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8906_SecEFG_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_7964_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8029_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5122_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7829_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9320_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4853_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_5998_SecJMO_Sum12_Pt3.jpg,3B
gs://tamucc_coastline/esi_images/IMG_6461_SecMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3240_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1228_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8345_SecAB_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5424_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6726_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2144_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_6900_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0185_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_5161_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_9945_SecBC_Spr12.jpg,6B
gs://tamucc_coastline/esi_images/IMG_0205_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5674_SecOPQ_Sum12_Pt3.jpg,9
gs://tamucc_coastline/esi_images/IMG_1017_SecEFG_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_9896_SecBC_Spr12.jpg,1
gs://tamucc_coastline/esi_images/IMG_6725_SecEFG_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_0973_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_7508_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1802_SecABD_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_0680_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7787_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8161_SecEFG_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8116_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9463_SecMO_Sum12_Pt3.jpg,1
gs://tamucc_coastline/esi_images/IMG_7272_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9624_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3266_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0582_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0745_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0558_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_3068_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8023_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7049_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2868_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_4232_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_0489_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2652_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1121_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5109_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7879_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9894_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3202_SecDE_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_5499_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5055_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_1488_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8267_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1212_SecOP_Sum12_Pt3.jpg,1
gs://tamucc_coastline/esi_images/IMG_5005_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9501_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5453_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7457_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7299_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7508_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3309_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2556_SecEGH_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_7054_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9269_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3120_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5594_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5237_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_6645_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0738_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0199_SecEFG_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_0798_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3886_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_9924_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4393_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0183_SecMO_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9042_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1609_SecEGH_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_9883_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2112_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8531_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3264_SecDE_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7728_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_6942_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4079_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_6168_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5348_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1280_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_8023_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_2733_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3720_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_3804_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_2021_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_5750_SecC_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_7921_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3675_SecABD_Sum12_Pt1.jpg,5
gs://tamucc_coastline/esi_images/IMG_5209_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1223_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0461_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2403_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_7069_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0599_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4387_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8532_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4268_SecOPQ_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_3152_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1249_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_1317_SecOP_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5531_SecC_Sum12_Pt1.jpg,8C
